# This automated data download from the USGS sediment portal have not received director's approval and as such are provisional and are subject to revision. The data are released on the conditions that neither the USGS nor the United States Government may be held liable for any damages resulting from its use.
#
#
# Field name  Field description  Units
# agency_cd  Data reporting agency    
# site_no  USGS site identifier    
# datetime  Date/time of sample collection    
"# DAILY_FLOW  Discharge, mean daily, in cubic feet per second"
"# DAILY_FLOW_QUAL  daily flow data qualifier  ""A"" indicates data are approved for publication; ""P"" indicates data are provisional and subject to revision"
"# DAILY_SSC  Suspended-sediment concentration, mean daily, in milligrams per liter"
"# DAILY_SSC_QUAL  Suspended-sediment concentration data qualifier  ""A"" indicates data are approved for publication; ""P"" indicates data are provisional and subject to revision"
"# DAILY_SSL  Suspended-sediment load, mean daily, in tons per day"
"# DAILY_SSL_QUAL  Suspended-sediment load data qualifier  ""A"" indicates data are approved for publication; ""P"" indicates data are provisional and subject to revision"
#
# Missing data (empty values in a column) indicates that this data field was not present within the USGS National Water Information System
#
agency_cd,site_no,datetime,DAILY_FLOW,DAILY_FLOW_QUAL,DAILY_SSC,DAILY_SSC_QUAL,DAILY_SSL,DAILY_SSL_QUAL
USGS,03432100,2008-04-10,132,A
USGS,03432100,2008-04-11,156,A
USGS,03432100,2008-04-12,122,A
USGS,03432100,2008-04-13,80.2,A
USGS,03432100,2008-04-14,63.0,A
USGS,03432100,2008-04-15,52.7,A
USGS,03432100,2008-04-16,46.2,A
USGS,03432100,2008-04-17,41.7,A
USGS,03432100,2008-04-18,38.2,A
USGS,03432100,2008-04-19,61.3,A
USGS,03432100,2008-04-20,47.6,A
USGS,03432100,2008-04-21,40.3,A
USGS,03432100,2008-04-22,35.4,A
USGS,03432100,2008-04-23,31.6,A
USGS,03432100,2008-04-24,28.3,A
USGS,03432100,2008-04-25,25.5,A
USGS,03432100,2008-04-26,23.7,A
USGS,03432100,2008-04-27,23.3,A
USGS,03432100,2008-04-28,26.7,A
USGS,03432100,2008-04-29,22.4,A
USGS,03432100,2008-04-30,19.1,A
USGS,03432100,2008-05-01,16.7,A
USGS,03432100,2008-05-02,15.3,A
USGS,03432100,2008-05-03,50.4,A
USGS,03432100,2008-05-04,42.6,A
USGS,03432100,2008-05-05,29.6,A
USGS,03432100,2008-05-06,22.6,A
USGS,03432100,2008-05-07,18.3,A
USGS,03432100,2008-05-08,44.0,A
USGS,03432100,2008-05-09,96.3,A
USGS,03432100,2008-05-10,51.7,A
USGS,03432100,2008-05-11,68.4,A
USGS,03432100,2008-05-12,54.1,A
USGS,03432100,2008-05-13,38.3,A
USGS,03432100,2008-05-14,34.2,A
USGS,03432100,2008-05-15,73.5,A
USGS,03432100,2008-05-16,89.1,A
USGS,03432100,2008-05-17,58.4,A
USGS,03432100,2008-05-18,44.3,A
USGS,03432100,2008-05-19,34.9,A
USGS,03432100,2008-05-20,27.9,A
USGS,03432100,2008-05-21,21.4,A
USGS,03432100,2008-05-22,17.2,A
USGS,03432100,2008-05-23,14.6,A
USGS,03432100,2008-05-24,13.6,A
USGS,03432100,2008-05-25,11.3,A
USGS,03432100,2008-05-26,12.1,A
USGS,03432100,2008-05-27,14.8,A
USGS,03432100,2008-05-28,13.0,A
USGS,03432100,2008-05-29,15.6,A
USGS,03432100,2008-05-30,12.0,A
USGS,03432100,2008-05-31,9.32,A
USGS,03432100,2008-06-01,237,A
USGS,03432100,2008-06-02,285,A
USGS,03432100,2008-06-03,87.6,A
USGS,03432100,2008-06-04,47.5,A
USGS,03432100,2008-06-05,31.3,A
USGS,03432100,2008-06-06,21.8,A
USGS,03432100,2008-06-07,15.5,A
USGS,03432100,2008-06-08,12.7,A
USGS,03432100,2008-06-09,9.68,A
USGS,03432100,2008-06-10,7.73,A
USGS,03432100,2008-06-11,6.57,A
USGS,03432100,2008-06-12,5.57,A
USGS,03432100,2008-06-13,6.48,A
USGS,03432100,2008-06-14,23.1,A
USGS,03432100,2008-06-15,16.0,A
USGS,03432100,2008-06-16,9.83,A
USGS,03432100,2008-06-17,7.18,A
USGS,03432100,2008-06-18,5.35,A
